id,date,renderedContent,likeCount,retweetCount,replyCount,hashtags
1322672521557221376,2020-10-31 22:51:17+00:00,Behold: The First #Robotic Kitchen by @techinsider  #AI #Automation #Robots #IoT #MachineLearning #ArtificialIntelligence #ML #MI #SmartHome #DL #Technology  Cc: @johnlegere @ronald_vanloon @haroldsinnott https://t.co/C0YcYqtZ3l,736,314,23,"['Robotic', 'AI', 'Automation', 'Robots', 'IoT', 'MachineLearning', 'ArtificialIntelligence', 'ML', 'MI', 'SmartHome', 'DL', 'Technology']"
1321859144194969600,2020-10-29 16:59:13+00:00,#Drones for Fire-Fighting in the Future!  by @alvinfoo  #AI #Robotics #Automation #IoT #ML #MI #DL #MachineLearning #ArtificialIntelligence #InternetofThings #Technology #Innovation #Smartcities #IT  Cc: @space_mog @rethinkrobotics @davidsmith4324 https://t.co/wxZ6S6fOqN,673,235,20,"['Drones', 'AI', 'Robotics', 'Automation', 'IoT', 'ML', 'MI', 'DL', 'MachineLearning', 'ArtificialIntelligence', 'InternetofThings', 'Technology', 'Innovation', 'Smartcities', 'IT']"
1319648546145042434,2020-10-23 14:35:05+00:00,😆 🔋 Good boy! #dogsoftwitter #dogs #robots #AI #IoT #tech #technology #FridayFeeling #robots https://t.co/v3UNkdW7iw,368,166,10,"['dogsoftwitter', 'dogs', 'robots', 'AI', 'IoT', 'tech', 'technology', 'FridayFeeling', 'robots']"
1319273908751765504,2020-10-22 13:46:25+00:00,🆕️ Copy &amp; Paste anything around you with this new app #AR 😱  #innovation #AI #ML #MR #tech #app #ClipDrop by @cyrildiagne  @sebbourguignon @RitupaGhosh @RLDI_Lamy @gvalan @baski_LA @Nicochan33 @ShiCooks @mvollmer1 @labordeolivier @TheNathanOne @aure79lien @enricomolinari https://t.co/R44vaRppMs,919,284,26,"['AR', 'innovation', 'AI', 'ML', 'MR', 'tech', 'app', 'ClipDrop']"
1318825096795095041,2020-10-21 08:03:00+00:00,"Wow! Extraordinary new look at #Apollo13 damaged SM. My animation of 22 separate remastered @Hasselblad stills has now received 8x #AI interpolation smoothing from DAIN specialist @devonshiresab.  Amazing\, almost 3D results really helps appreciate the impact.   #NASA #Photography https://t.co/Puisb3ZieE",1037,326,39,"['Apollo13', 'AI', 'NASA', 'Photography']"
1318745827700056064,2020-10-21 02:48:01+00:00,"For the first time ever\, #AI can outperform humans in speedy and accurate speech recognition. Learn how: bit.ly/3dIAn2d",2534,367,78,['AI']
1318061594899849216,2020-10-19 05:29:07+00:00,😱10 years of progress in #robotics 🤖 @BostonDynamics  #AI #ML #Tech #4IR #IoT #IIoT #Automation #Robot via @Paula_Piccard cc @CurieuxExplorer @HeinzVHoenen @Ronald_vanLoon @enricomolinari twitter.com/Paula_Piccard/…,825,293,30,"['robotics', 'AI', 'ML', 'Tech', '4IR', 'IoT', 'IIoT', 'Automation', 'Robot']"
1317939611642044416,2020-10-18 21:24:24+00:00,This #Machine will change the world of construction by @techinsider  #FutureOfWork #ArtificialIntelligence #AI #BigData #Robotics #MachineLearning #ML #Automation #InternetofThings #IoT #IIoT  Cc: @haroldsinnott @MikeQuindazzi @SpirosMargaris https://t.co/vZWxwYIPU2,363,230,22,"['Machine', 'FutureOfWork', 'ArtificialIntelligence', 'AI', 'BigData', 'Robotics', 'MachineLearning', 'ML', 'Automation', 'InternetofThings', 'IoT', 'IIoT']"
1317670996434878464,2020-10-18 03:37:01+00:00,Here are some coding challenge websites 👇  1. Codewars 2. Hackerrank 3. Projecteuler 4. Top coder 5. Coderbyte 6. Codechef 7. Leetcode Do you know any other? Share👇👇  #100DaysOfCode #CodeNewbie #javascript #NodeJS #reactjs #Python #technology #DataScience #ai,277,129,25,"['100DaysOfCode', 'CodeNewbie', 'javascript', 'NodeJS', 'reactjs', 'Python', 'technology', 'DataScience', 'ai']"
1317213986379673601,2020-10-16 21:21:01+00:00,This #Robot could soon be pulling you over by @cheddar  #MI #Robotics #Innovation #ArtificialIntelligence #AI #MachineLearning #ML #Tech #4IR  Cc: @paula_piccard @MikeQuindazzi @SpirosMargaris @THEAdamGabriel https://t.co/DMLItg1DIa,273,186,26,"['Robot', 'MI', 'Robotics', 'Innovation', 'ArtificialIntelligence', 'AI', 'MachineLearning', 'ML', 'Tech', '4IR']"
1316464343261814789,2020-10-14 19:42:12+00:00,The world in 2045 !   #AI #MachineLearning https://t.co/rr9Y4DkBUQ,1196,569,37,"['AI', 'MachineLearning']"
1316382862447345664,2020-10-14 14:18:26+00:00,"Future of Warfare: Military operations will change fast. Very impressive scenario/ interaction between infantry\, UGVs &amp; UAVs. #robotics #AI @janik_maya @Ch_Ru_GER @gepardtatze @HoansSolo @cdr2012neu @drfranksauer @GZagkas @istrategic1 @AlexKokcharov @JPW_FIDES ⬇️📡🌐 https://t.co/dQuAtkf0Jd",357,160,11,"['robotics', 'AI']"
1314663011450269696,2020-10-09 20:24:21+00:00,Always remember: excel is not a database!  #DataScience #100DaysOfCode #100DaysOfMLCode #AI #MachineLearning #RStats https://t.co/tDBL3lEBZ8,2764,718,71,"['DataScience', '100DaysOfCode', '100DaysOfMLCode', 'AI', 'MachineLearning', 'RStats']"
1314613736511016961,2020-10-09 17:08:33+00:00,This piano music performance is fake and was entirely generated by our A.I. from a midi file.  This includes the fingering technique and the hand animation. The rendering was done in realtime.  massivetiechnologies.ca  Song: Kingdom Hearts - Passion  #MachineLearning #AI #AR #VR https://t.co/avSivT30qo,799,198,25,"['MachineLearning', 'AI', 'AR', 'VR']"
1313638939870195712,2020-10-07 00:35:04+00:00,Google’s lung cancer detection AI outperforms human radiologists with an average of eight years experience.  #AI #MachineLearning @DigEconLab @kharijohnson  @VentureBeat  HT: @Ronald_vanLoon  venturebeat.com/2019/05/20/goo… https://t.co/6KBU40u2Ws,546,659,17,"['AI', 'MachineLearning']"
1313124582497239040,2020-10-05 14:31:11+00:00,"Well said @narendramodi Sir. #AI is an absolutely brilliant tool for India’s inclusive growth. It can never surpass power of human emotion. For A1 cannot have faith that somehow tomorrow will be better than today. No coding of AI can create hope. Great Speech Sir\, at #RAISE2020",1965,223,33,"['AI', 'RAISE2020']"
1312140254229405696,2020-10-02 21:19:49+00:00,Here are some coding challenge websites 👇  1. Codewars 2. Hackerrank 3. Projecteuler 4. Top coder 5. Coderbyte 6. Codechef 7. Leetcode Do you know any other? Share👇👇  #100DaysOfCode #CodeNewbie #javascript #NodeJS #reactjs #Python #technology #DataScience #ai,532,255,29,"['100DaysOfCode', 'CodeNewbie', 'javascript', 'NodeJS', 'reactjs', 'Python', 'technology', 'DataScience', 'ai']"
1309659637508169729,2020-09-26 01:02:44+00:00,Remastered video footage of Trinidad &amp; Tobago 🇹🇹  by Timothy Bootan using #AI open source machine learning.  Original video footage from Kino Library Archives shot on a 35mm 🎥 camera. https://t.co/1bb4whCjiU,1386,561,14,['AI']
1308113037644226570,2020-09-21 18:37:06+00:00,"Not Milk\, Not Meat &amp; Not a typical plant based product!  Chilean start-up #NotCo uses #AI and data driven tech to select plants used for their food alternatives. CEO @MatiasMuchnick explains\, including getting #Amazon boss Jeff Bezos to invest! https://t.co/7Ck2zk7qgD",1569,573,47,"['NotCo', 'AI', 'Amazon']"
1306960920640458752,2020-09-18 14:19:00+00:00,Go at school in 30 seconds with #FacialRecognition! MT @MikeQuindazzi via @enricomolinari  #AI #EdTech #security #IoT #CX #ML  @TerenceLeungSF @mvollmer1 @kuriharan @ShiCooks @Ronald_vanLoon @FrRonconi @SpirosMargaris @Hana_ElSayyed @rwang0 @KenLittle @EvanKirstel @PawlowskiMario https://t.co/PUW3HVXqXT,396,256,44,"['FacialRecognition', 'AI', 'EdTech', 'security', 'IoT', 'CX', 'ML']"
1306291594778177538,2020-09-16 17:59:20+00:00,"Our all-digital #MSIgnite starts next week\, and I'll be hosting a live AMA here on Twitter on Tuesday\, 9/22 at 1 pm PT.  We'll discuss #AI and economic recovery\, transformative tech innovations\, and anything else you're curious about! Submit your questions now using #IgniteAMA. https://t.co/bcPAAsE9Iv",10594,469,88,"['MSIgnite', 'AI', 'IgniteAMA']"
1306065685144055808,2020-09-16 03:01:39+00:00,One picture turns into four. Great example of how Convolution in #NeuralNetworks works  #AI #MachineLearning #ComputerVision https://t.co/mEeTOuPH3m,1280,235,20,"['NeuralNetworks', 'AI', 'MachineLearning', 'ComputerVision']"
1304921358032424960,2020-09-12 23:14:30+00:00,Reinforcement Learning #MachineLearning #AI  https://t.co/bzvfgUzIxv,31158,9414,379,"['MachineLearning', 'AI']"
1301185535973535744,2020-09-02 15:49:41+00:00,"NVIDIA Marbles at Night RTX is a fully playable physics-based game. It is entirely ray traced with NVIDIA DLSS integrated. I can't thank enough the team who worked on this\, put all their hearts into it\, and delivered as always.  #NVIDIA #RTX #AI #RTX3090  #Omniverse #MarblesRTX https://t.co/ZJH7jbwpMQ",978,186,23,"['NVIDIA', 'RTX', 'AI', 'RTX3090', 'Omniverse', 'MarblesRTX']"
1300015327053520896,2020-08-30 10:19:41+00:00,"I’ve met many young &amp; enthusiastic individuals desiring to start a career in #DataScience\, #ML &amp; #AI.  The common questions always are: ‘How do I start?’ &amp; ‘Where do I start from?’  Here’s my advice. #Thread.",618,317,22,"['DataScience', 'ML', 'AI', 'Thread']"
1298374382876844034,2020-08-25 21:39:10+00:00,"🧠#Neuralink\, founded by @ElonMusk\, is reportedly about to demonstrate a brain machine interface. How do you feel about mixing #AI with our brains? #ArtificialIntelligence V/@DigitalTrends cc:@CurieuxExplorer @PawlowskiMario @Nicochan33 @MargaretSiegien https://t.co/8n2flSFi2f",5679,1926,489,"['Neuralink', 'AI', 'ArtificialIntelligence']"
1295601337758027776,2020-08-18 06:00:04+00:00,22 inventions that are saving the Earth  @techinsider v/ @ValaAfshar  #AI #IoT #5G #DigitalTransformation #futureofwork cc @MikeQuindazzi @jblefevre60 @SpirosMargaris @andi_staub @Paula_Piccard @mvollmer1 @chboursin @kuriharan @Nicochan33   https://t.co/u9LSdPhJTx,258,189,15,"['AI', 'IoT', '5G', 'DigitalTransformation', 'futureofwork']"
1292811205657206784,2020-08-10 13:13:05+00:00,Google #AI computers have created their own secret language by @wef  #IoT #ArtificialIntelligence #ML #DeepLearning #DL #InternetofThings  Cc: @pawlowskimario @andy_fitze @wotnot_io @williamharvey07 @monteagudo_ai https://t.co/dLP2lm0NXf,411,240,24,"['AI', 'IoT', 'ArtificialIntelligence', 'ML', 'DeepLearning', 'DL', 'InternetofThings']"
1292723106281209857,2020-08-10 07:23:00+00:00,"Mumbai police is inefficient\, how the hell did BMC come out with such a high end #AI device\, something very suspicious here\, where did they get this from...#Sushant was into #AI and had three patents\, we have asked several times where did it go? #EDExposeRheaInSSRCase https://t.co/ggap8rP3cZ",313,256,48,"['AI', 'Sushant', 'AI', 'EDExposeRheaInSSRCase']"
1292346561079513090,2020-08-09 06:26:45+00:00,"This is a day at the beach in 1896!!  All hail 👉🏾 Deep learning algorithms for enhanced image interpolation\, HD\, color etc...    #sundayvibes #AI #MachineLearning #100DaysOfCode #DeepLearning #RStats #Python   https://t.co/hn4nyNeZue",4355,1536,117,"['sundayvibes', 'AI', 'MachineLearning', '100DaysOfCode', 'DeepLearning', 'RStats', 'Python']"
1291072866491027456,2020-08-05 18:05:33+00:00,#AugmentedReality changes the way we study #math  MT @TheInsaneApp V/@PawlowskiMario #AR #VR #AI #ML #MixedReality #Edtech #education  #EmergingTech  @MargaretSiegien @mvollmer1 @ShiCooks @Droit_IA @DrJDrooghaag @Nicochan33 @FrRonconi @kuriharan @automeme  twitter.com/TheInsaneApp/s…,1461,506,33,"['AugmentedReality', 'math', 'AR', 'VR', 'AI', 'ML', 'MixedReality', 'Edtech', 'education', 'EmergingTech']"
1290925605966544899,2020-08-05 08:20:23+00:00,"Did you know there are only about 500 #AmurTigers left in the wild? To ensure their survival &amp; help them repopulate\, experts are using technology to monitor their habitat in real time. Learn how #Huawei &amp; partners are protecting big cats: tinyurl.com/y44jgvcq #TECH4ALL #AI",2170,285,77,"['AmurTigers', 'Huawei', 'TECH4ALL', 'AI']"
1290446862487621632,2020-08-04 00:38:02+00:00,"Are Humans Intelligent?  This essay by GPT-3 is amazing. Yes\, it's cherry-picked but it's funnier and more cogent than most human text.  I'm just glad I stopped trusting the Turing Test long before I read it.  Via @arram    #AI #MachineLearning #GPT3 #NLP  arr.am/2020/07/31/hum…",310,148,12,"['AI', 'MachineLearning', 'GPT3', 'NLP']"
1289992620060446722,2020-08-02 18:33:02+00:00,"Simple\, quick\, low cost\, accurate #SARSCoV2 detection using mass spec and #AI machine learning analytics nature.com/articles/s4158… @NatureBiotech  Yet another example of a far better test than what is being used now. https://t.co/U9ukMxLOXx",572,255,20,"['SARSCoV2', 'AI']"
1289416552786407425,2020-08-01 04:23:57+00:00,The world's first #FlyingCar you can buy is now taking orders ✈️🚗   MT @CNBC @Julez_Norton #Robotics #AI #IoT #5G #Aviation #Drones #AirVeh #4IR #AutonomousVehicles #Industry40 #fintech @jblefevre60 @mvollmer1 @MargaretSiegien @Nicochan33 @enricomolinari  https://t.co/scH1h2uBD1,223,157,16,"['FlyingCar', 'Robotics', 'AI', 'IoT', '5G', 'Aviation', 'Drones', 'AirVeh', '4IR', 'AutonomousVehicles', 'Industry40', 'fintech']"
1288197181229486081,2020-07-28 19:38:36+00:00,I love this changing dress of the future!!  @TechAmazing via @enricomolinari #VR #AR #marketing #retailtech #fashiontech #AI #CX @PawlowskiMario @MargaretSiegien @mvollmer1 @kuriharan @TerenceLeungSF @Hana_ElSayyed @ShiCooks @Droit_IA @Nicochan33 @tgravel https://t.co/qa9vQQZ5pQ,613,240,30,"['VR', 'AR', 'marketing', 'retailtech', 'fashiontech', 'AI', 'CX']"
1288038858706255872,2020-07-28 09:09:29+00:00,"Thrilled to announce a strategic partnership with @Google on #AI\, #Data &amp; #Edgecomputing\, combining unique &amp; complementary assets &amp; opening up business opportunities for both companies. Looking forward to working with @sundarpichai to foster @orange &amp; its customers digitization https://t.co/fL0kibLLkR",806,356,41,"['AI', 'Data', 'Edgecomputing']"
1287258629297434624,2020-07-26 05:29:07+00:00,Cool #AR powered glasses 👍  #AI #VR #MR #DigitalTransformation #IOT #3Danimation https://t.co/5muFNOdYuh,9229,2898,235,"['AR', 'AI', 'VR', 'MR', 'DigitalTransformation', 'IOT', '3Danimation']"
1286080870789664773,2020-07-22 23:29:08+00:00,"Shri @narendramodi\, I appreciate our thoughtful discussion this week. @IBM is proud to be part of India's culture and economy. We look forward to continuing our work together on #AI skills and education. #SkillIndia #DigitalIndia https://t.co/lLKOGbjcSY",4127,731,35,"['AI', 'SkillIndia', 'DigitalIndia']"
1285193527740321793,2020-07-20 12:43:09+00:00,Fixing a Curved Spine!  #HealthTech #Healthcare #IoT #DigitalHealth #AI #ML @DrJDrooghaag @sallyeaves @jblefevre60 @evankirstel @IrmaRaste @_atanas_ @IainLJBrown @enricomolinari @IanLJones98 @Nanoappsm  @JohnNosta @HealthcareLdr @sminaev2015 @DeepLearn007 twitter.com/Paula_Piccard/…,411,184,17,"['HealthTech', 'Healthcare', 'IoT', 'DigitalHealth', 'AI', 'ML']"
1281185282084265988,2020-07-09 11:15:49+00:00,🤖This robot is of monstrous agility!  #AI #MachineLearning #Robotics @BostonDynamics  @SpirosMargaris @Paula_Piccard @HaroldSinnott @gvalan @mvollmer1 @ipfconline1 @ShiCooks @Droit_IA  @sebbourguignon @labordeolivier @kalydeoo @Ym78200 @Nicochan33 @rwang0 https://t.co/s7FvNuUMf9,603,258,23,"['AI', 'MachineLearning', 'Robotics']"
1281082590909419520,2020-07-09 04:27:45+00:00,#GoogleAI 🤖#Supercomputers have created their own secret #language. Should we be worry?   @wef V/@PawlowskiMario #AIethics #AI #EmergingTech #ethics #DeepLearning #Neuralnetworks #Data #ML #MI @MargaretSiegien @mvollmer1 @Nicochan33 @jblefevre60 @ShiCooks https://t.co/rcZlBy2rcK,300,189,20,"['GoogleAI', 'Supercomputers', 'language', 'AIethics', 'AI', 'EmergingTech', 'ethics', 'DeepLearning', 'Neuralnetworks', 'Data', 'ML', 'MI']"
1280331371458686981,2020-07-07 02:42:41+00:00,"India\, at 9 cents\,offers the lowest cost globally for 1GB of data. Compare this to developed nations\, UK: $1.39\,USA: $8.00. We need to power our data and digital revolution.Time to now transform India from a data rich nation to a data intelligent nation. #AI is our future ! https://t.co/0zhJWuI6SV",2295,589,105,['AI']
1279681026957160448,2020-07-05 07:38:26+00:00,Here is how #AI &amp; #ComputerVision replaced the #keyboard  @CNET V/@PawlowskiMario #MachineVision #ML #MI #EmergingTech #Machinelearning #CES2020 #tech #4IR #Data #digital #DigitalTransformation  @mvollmer1 @MargaretSiegien @Droit_IA @ShiCooks @jblefevre60  https://t.co/OaJyvQLIib,1026,427,39,"['AI', 'ComputerVision', 'keyboard', 'MachineVision', 'ML', 'MI', 'EmergingTech', 'Machinelearning', 'CES2020', 'tech', '4IR', 'Data', 'digital', 'DigitalTransformation']"
1278801686761480193,2020-07-02 21:24:15+00:00,"BIG NEWS tonight as #AbuDhabi's G42 - a leading #AI and cloud computing company based in the UAE signed MOU with Rafael Advanced Defense Systems and Israel Aerospace Industry\, 2 leading Israeli tech companies\, to collaborate in the research and development to fight SARS-CoV-2",811,184,40,"['AbuDhabi', 'AI']"
1278581566747402241,2020-07-02 06:49:35+00:00,Self-solved Rubik's Cube!  #AI #MachineLearning #Robotics #automation @Rubiks_Official  @SpirosMargaris @HaroldSinnott @Paula_Piccard @gvalan @Fabriziobustama @ipfconline1 @diioannid @Droit_IA @ShiCooks @Ym78200 @kalydeoo @labordeolivier @sebbourguignon @Nicochan33 @mvollmer1 https://t.co/4fvHVN9BWy,665,239,19,"['AI', 'MachineLearning', 'Robotics', 'automation']"
